ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,BrojaMailovaPrim,BrojaMailovaPosl,ZaStaMail,DaLiSvakodnevnoFb,ImaNemaFB,BrojaSatiFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,Komunikacija1,Komunikacija2,Komunikacija3,Komunikacija4,FizAkt1,FizAkt2,FizAkt3,EnergetskoP1,EnergetskoP2,Grickalice,Pusac,PusacKolikoGodina,PusacKolikoCigareta,Kafa_bin,Alkohol_bin,DaLiSeDrogira,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff,CutOff3940,CutOff4950
1363,1,16,2,5,4, ,0,1,3,0,2,2,0,1,1,5,4,4,3,2,1,5,3,2,3,2,3,5, ,4,5,2,1,4,4,1,2,5,4,1,1,1,1,1,1,5,0,0,1,0,0,0,1,1,1,1,5,1,120,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.285714286,0.428571429,0.75,0.142857143,0.428571429,1,2,2,1,1,3,1,2,1,1,3,1,2,2,2,2,2,2,2,15,9,8,32,0,0,0
1364,1,17,2,5,3,4,0,1,6,0,1,0,0,1,2,3,4,3,4,3,1,5,4,4,3,2,2,5,3,2,5,5,1,5,3,5,5,5,5,3,0,1,1,1,1,5,0,0,0,0,0,0,2, , ,1,2,1,20,1, ,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.285714286,0.857142857,1,0.142857143,0.428571429,1,5,2,3,2,2,3,3,1,1,2,1,1,2,4,2,2,2,2,22,11,7,40,1,1,0
1365,1,16,2,5,3,4,0,1,1,0,0,0,0,1,2,3,4,3,3,3,1,5,5,5,3,1,2,5,3,2,5,5,1, , , , , , , ,0,0,1,1,1,1,0,0,0,1,0,0,0,3,1,3,3,1,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0.285714286,0.714285714,1,0.285714286,0.714285714,1,2,1,2,4,5,1,4,1,1,1,1,1,2,2,2,2,5,1,21,8,9,38,0,0,0
1366,1,17,2,5,4,1, ,1,5,1,2,0,1,1,1,2,2,3,4,1,1,5,5,3,1,1,5,5,2,1,5,1,1,5,2,1,5,5,5,1,0,0,1,1,1,8,0,0,0,0,1,0,2,1,2,2,2,1,30,1, ,1,1,1,10,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0.285714286,0.714285714,0.75,0.714285714,0.571428571,1,5,4,4,5,4,2,4,2,4,2,5,4,4,5,5,4,5,5,36,21,16,73,1,1,1
1367,1,16,2,5,3,1,0,0,4,0,2,2,0,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1,1,5,1,1,5,1,4,5,5,5,3,1,1,1,0,1, ,0,0,0,0,1,0,2,1,2,1,4,2,60,1, ,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.714285714,1,0.5,0.714285714,1,0,1,4,4,5,5,5,5,4,4,4,1,5,5,5,2,2,5,5,35,21,15,71,1,1,1
1368,1,16,2,5,4,2,0,1,6,0,2,1,0,1,1,4,1,1,2,2,1,5,2,2,1,1,1,5,1,1,4,2,1,2,2,2,1,5,3,1,0,0,1,1,1,5,1,0,0,0,1,0,1,2,3,2,1,1,20,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0.571428571,0.875,0.571428571,0.285714286,1,2,2,1,1,1,3,2,1,1,3,1,1,2,5,5,5,2,1,14,17,8,39,1,0,0
1369,1,17,2,5,4,1,0,1,7,0,0,0,0,1,1,3,4,1,2,1,1,5,2,3,2,2,5,5,5,3,5,1,3,5,2,3,2,5,5,2,1,1,1,1,1,3,0,0,0,0,1,0,1, , ,2,3,2,20,1,400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0.571428571,1,0.428571429,0.285714286,1,5,3,5,3,2,5,3,5,1,5,1,2,1,5,2,5,3,5,30,21,10,61,1,1,1
1370,1,16,2,5,4,3,0,1,6,0,0,1,0,3,1,3,3,4,3,3,1,5,3,5,3,4,4,3,2,3,5,4,2,4,4,2,3,4,4,3,1,1,1,0,1,3,0,0,0,0,1,1,1,3,3,2,5,1,60,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0.714285714,0.714285714,0.625,0.857142857,0.714285714,0,2,1,1,2,1,2,2,1,1,3,1,1,1,2,2,5,1,1,12,12,6,30,0,0,0
1371,1,17,4,5,4,3,0,1,6,1,0,1,0,1,2,3,2,3,5,3,1,5,5,5,4,2,3,5,2,5,5,4,1,5,5,3,4,5,4,2,0,0,2,1,1,5,1,1,1,0,1,0,1,2,2,1,3,1,120,1,200,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0.142857143,0.285714286,1,0.571428571,0.285714286,1,4,1,5,2,4,1,1,1,1,1,1,1,2,4,1,2,2,2,23,7,6,36,0,0,0
1372,1,16,4,5,4,3,0,1,6,1,0,1,0,1,2,4,2,3,5,3,1,5,5,5,4,2,3,5,2,5,5,4,2,5,5,2,4,5,4,2,0,0,2,1,1,5,1,1,1,0,1,0,1,2,2, ,3,2,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.142857143,0.285714286,1,0.571428571,0.142857143,1,4,1,5,3,3,1,2,1,1,1,1,1,2,4,1,2,3,1,23,7,7,37,0,0,0
1373,0,17,4,5,4,3,0,1,7,0,1,1,0,3,2,5,3,3,4,3,1,5,2,3,3,3,3,5,1,3, ,5,2,4,3,2,2,5,4,1,0,1,1,1,1,4,1,0,1,1,1,1,1,1,1,1,7,3,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.142857143,0.428571429,0.875,0.142857143,0.285714286,1,2,1,1,1,1,2,1,1,1,3,1,1,2,2,3,4,2,2,11,12,8,31,0,0,0
1374,0,17,4,5,3,3,0,1,4,0,0,0,0,1,1,5,2,4,3,4,5,5,4,3,4,4,3,5,2,3,5,5,2,5,5,4, ,4,5,3,0,0,2,1,1,2,0,0,1,0,1,0,2,1,3,1,6,3,120,0,0,1,0, , ,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0.142857143,0.571428571,0.875,0.714285714,0.428571429,1,3,3,5,4,1,3,5,4,1,3,5,1,5,5,5,5,4,3,27,21,17,65,1,1,1
1375,1,17,4,5,5,4,0,1, ,1,0,1,0,2,1,3,3,4,4,5,1,5,5,4,3,2,1,5,1,4,5,4,1,5,5,5,3,5,5,1,0,0,0,1,1,8,1,0,1,1,1,1,1,2,3,1,4,1,30,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0.285714286,0.571428571,0.5,0.857142857,0.285714286,0,4,2,3,2,5,2,2,1,1,2,2,1,1,2,2,2,2,2,21,10,7,38,0,0,0
1376,0,16,4,5,5,3,0,1,5,0,0,0,0,3,2,5,5,3,4,3,3,5,3,3,3,3,3,3,2,2,4,1,1,4,5,1,3,5,3,3,0,0, ,1,1,2,0,0,0,0,0,1,2,2,2,2,5,2,120,1, ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.142857143,0.571428571,0.875,0.285714286,0.142857143,1,1,1,1,2,4,2,1,1,1,1,1,1,1,2,1,2,2,2,14,8,5,27,0,0,0
1377,0,17,4,5,5,4,0,0,5,0,0,0,0,3,3,2,3,3,2,2,3,4,3,4,4,3,2,4,1,2,4,4,1,4,5,4,3,5,4,1,0,0,2,1,1,1.5,0,0,0,0,1,0,1,2,2,2,7,3,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.142857143,0.285714286,0.75,0.285714286,0.142857143,1,3,2,3,2,4,1,2,1,1,3,1,1,1,3,1,2,2,3,21,8,7,36,0,0,0
1378,1,17,4,5,5,5,0,1,8,1,0,1,0,1,1,2,2,2,3,1,1,5,3,3,3,3,3,5,1,3,4,2,1,3,3,2,4,5,5,1, , ,2,1,1,3,1,0,1,0,1,0,1,2,2,2,2,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0.857142857,0.875,0.142857143,0.571428571,1,3,3,2,1,1,1,2,2,1,2,1,1,1,3,3,4,1,1,14,14,5,33,0,0,0
1379,1,16,4,5,5,3,0,1,4,0,0,1,0,2,2,4,2,3,4,4,2,5,3,4,3,3,4,5,1,4,5,4,2,5,3,1,2,5,5,1,0,0,1,1,1,2,0,0,0,0,1,0,1,1,3,1,3,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.285714286,0.625,0.714285714,0.428571429,0,4,2,4,1,2,4,4,1,1,5,2,4,3,4,5,5,2,3,26,18,12,56,1,1,1
1380,0,16,4,5,4,4,0,1,2,1,0,0,0,2,1,5,4,3,3,2,3,5,2,4,3,3,4,5,1,2,5,2,2,5,5,2,3,5,4,2,0,0,2,1,1,3,0,0,0,0,1,0,2,2,2,2,6,3,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0.142857143,0.285714286,1,0.714285714,0.571428571,1,4,3,3,3,3,3,2,2,2,2,1,1,3,2,2,3,3,1,19,15,9,43,1,1,0
1381,1,17,4,5,5,3,0,1,5,0,2,1,0,2,2,4,2,2,4,3,2,5,2,3,2,2,2,5,1,2,5,4,2,3,4,2,2,5,5,3,0,0,2,1,1,5,1,1,1,0,1,1,2,2,1,1,3,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.142857143,0.75,0.285714286,0,1,2,2,1,1,1,3,2,1,2,1,1,1,2,2,1,3,1,1,11,12,5,28,0,0,0
1382,0,16,4,5,3,3,0,0,6,1,2,0,0,1,1,5,3,2,4,3,3,5,4,3,2,2,3,5,3,3,4,4,2,4,4,5,4,4,4,3,1,1,1,1,1,3,0,0,0,0,1,0,1,3,3,2,6,3,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.857142857,0.142857143,1,4,3,4,5,4,3,4,3,2,4,1,2,4,5,4,4,4,3,31,19,13,63,1,1,1
1383,1,17,4,5,5,4,1,0,7,0,2,1,0,5,3,4,1,2,4,3,1,5,2,3,4,3,2,5,5,3,5,1,1,2,3,1,4,5,5,3,1,1,2,1,1,3,1,1,1,0,1,0,1,2,1,2,4,2,120,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0.285714286,0.285714286,1,0.428571429,0.285714286,1,3,2,4,1,2,4,3,1,1,1,2,1,2,5,5,4,1,2,21,17,6,44,1,1,0
1384,1,16,4,5,5,4, ,1,5,1,0,1,0,1,1,2,2,3,5,5,1,5,3,4,2,1,1,5,1,5,5,3,1,5,5,2,4,5,5,3,0,0,0,1,1,3,1,0,1,0,1,0,1, ,2, ,3,1,40,1, ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0.142857143,0.857142857,0.75,0.571428571,0.428571429,0,2,1,1,3,1,2,2,1,1,1,1,1,1,2,2,4,3,2,14,11,6,31,0,0,0
1385,1,17,4,5,5,3,0,1,5,1,0,1,0,1,1,2,2,3,5,5,1,5,2,3,5,2,1,5,1,5,5,3,1,5,5,3,3,4,5,3,0,0,0,1,1,5,1,0,1,0,1,0,1, ,2, ,3,2,40,1, ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0.857142857,0.5,0.571428571,0.428571429,0,3,1,1,4,2,4,4,4,1,2,1,4,3,5,4,5,4,3,26,19,10,55,1,1,1
1386,0,16,4,5,5, ,0,0,4,0,0,1,0,3,3,4,3,5,4,4,3,5,4,5,5,3,2,5,2,2,5,4,2,3,4,2,3,4,4,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,7,2,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.142857143,0,1,0.142857143,0.285714286,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,4,19,0,0,0
1387,0,17,4,5,4,4,0, ,5,0,0,1,0,3,3,5,5,2,4,3,5,5,2,4,4,2,3,5,2,2,4,4,2,2,3,4,4,4,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,2,3,1,2,1, ,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0.142857143,0.285714286,0.875,0.714285714,0.428571429,1,3,2,2,4,2,3,3,3,3,2,2,3,3,4,3,2,2,4,25,16,9,50,1,1,1
1388,0, ,4,5,4,2,0,0,4,0,0,0,0,2,1,3,3,1,1,1,3,4,1,1,1,2,2,2,3,1,2,3,1,3,2,1,1,3,1,1,0,0,1,0,1, ,0,0,0,0,1,0,1,2,2,3,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.375,0.142857143,0.142857143,1,2,2,1,2,3,4,2,1,2,1,1,1,1,2,1,2,2,2,15,12,5,32,0,0,0
1389,1,16,4,5,3,3,0,0,7,1,0,2,0,1,1,4,4,3,3,5,1,5,3,2,1,1,1,5,1,1,3,1,1,5,1,1,3,5,4,2,0,0,2,1,1,3,0,1,1,0,1,0,0,1,2,1,5,1,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0.142857143,0.714285714,0.875,0.571428571,0.571428571,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,10,7,4,21,0,0,0
1390,0,17,4,5,3,3,0,0,5,0,1,2,0,2,1,2,4,2,3,3,4,5,3,5,3,4,3,4,2,2,5,5,2,3,2,5,1,5,4,1,1,0,2,0,1,24,1,0,1,0,1,0,1,2,3,3,5,2,60,1,250,1,1,2,14,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.142857143,0,0.625,0.571428571,0.142857143,1,3,4,4,4,2,2,5,3,1,5,1,3,1,3,5,5,3,2,26,20,10,56,1,1,1
1391,1,16,4,5,4,4,0,1,6,1,0,1,0,1,1,3,2,4,4,4,1,5,3,4,2,2,4,5,2,1,5,2,1,4,1,1,2,5,4,1,0,0,2,1,1,3,1,1,1,0,1,0,1,1,2,1,3,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714286,0.75,0.285714286,0.142857143,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,10,7,4,21,0,0,0
1392,1,16,4,5,4,3,0,1,3,0,0,1,1,1,2,5,1,2,1,3,1,5,3,4,1,3,4,5,1,2,5,3, ,5,3,1,2,4,2,1,0,0,1,1,1,2,0,0,0,0,1,0,1,1,3,1,5,2,68,0, ,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.857142857,0.714285714,0.625,0.857142857,0.857142857,0,3,3,3,3,1,4,1,1,4,4,1,1,1,4,5,5,1,1,17,22,7,46,1,1,0
1393,1,17,4,5,5,4,0,1,2,0,0,1,0,1,1,2,1,4,4,4,1,5,3,4,3,2,2,4,1,2,5,1,1,2,2,1,3,4,4,2,0,0,2,1,1,2,0,0,1,0,1,0,1,1,1,1,5,3,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.285714286,0.75,0,0.142857143,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,9,7,4,20,0,0,0
1394,1,17,4,5,5,2,0,1,6,1,0,0,0,1,1,4,3,3,4,3,1,5,3,2,1,1,1,5,1,1,3,1,1,5,1,1,4,5,4,2,0,0,2,1,1,5,1,1,1,0,1,0,0,1,2,1,4,1,30,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0.714285714,0.714285714,0.75,0.571428571,0.571428571,1,3,1,1,1,1,2,1,1,1,2,1,1,1,2,1,5,1,1,11,11,5,27,0,0,0
1395,1,17,4,5,4,5,0,1,6,0,1,2,0,1,4,1,3,3,5,1,2,5,2,4,4,1,2,2,2,3,5,2,5,5,1,3,4,3,4,1,0,0,2,0,1,0.5,1,0,0,0,1,0,0,3,2,1,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.142857143,0.75,0.857142857,0,0, , , , , , , , , , , , , , , , , , , , , , , , , 
1396,1,17,3,5,4,3,0,0,7,1,0,0,0,1,4,2,1,2,2,1,1,5,3,4,3,1,2,5,5,1,5,5,3,5,3,1,2,1,3,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,2,1,5,1,90,1,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.571428571,1,1,0.714285714,1,2,3,3,4,3,2,2,2,1,3,1,1,2,2,4,5,2,2,19,17,8,44,1,1,0
1397,0,16,3,5,3,3,0,1,7,1,2,1,0,1,1,4,2,2,2,1,5,5,1,3,3,2,4,5,3, ,4,4,4,4,4,5,3,4,3,2,0,0,1,1,1,5,0,0,0,0,1,0,2,2,3,1,4,2,180,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.428571429,0.714285714,0.75,0.857142857,1,0,5,3,4,4,4,5,5,5,4,2,3,4,3,4,5,2,4,5,35,24,12,71,1,1,1
1398,0,17,3,5,3,3,0,0,8,1,2,1,0,2,1,3,3,2,4,3,5,5,5,4,3,2,5,5,4,2,5,5,2,4,1,3,5,5,3,1,1,1,1,1,1,4,0,0,0,0,1,0,2,3,3,1,5,2,180,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.142857143,0.428571429,1,0.285714286,0.142857143,1,5,2,3,2,1,5,5,5,4,2,3,5,5,3,5,3,1,3,27,24,11,62,1,1,1
1400,1,17,3,5,4,4,0,1,8,1,0,2,0,2,2,2,3,4,4,4,1,5,3,3,2,2,1,5,1,5,5,4,2,3,5,3,5,4,5,3,0,0,1,1,1,4,0,0,0,0,1,0,0,2,2,2,4,1,60,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0.142857143,0.142857143,0.5,0.714285714,0.285714286,0,1,1,1,2,4,2,2,1,1,4,1,1,2,5,5,2,2,2,18,12,9,39,1,0,0
1401,1,16,3,5,4,4,0,1,8,1,0,2,0,3,2,5,3,4,4,4,1,5,4,3,2,2,1,5,1,5,5,4,2,2,5,3,5,5,5,3,0,0,1,1,1,18,0,0,0,0,1,0,1,1,2,1,4,1,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.142857143,0.625,0.428571429,0,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,4,1,1,10,10,6,26,0,0,0
1402,1,17,3,5,3,2,0,1,3,0,0,1,0,1,1,3,1, , ,3,1,5,2,5,2,3,4,4,1,1,3,1,1,4,4,3,4,3,5,1,1,1,1,1,1,3,0,0,0,0,1,0,1,3,3,2,4,2,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0.142857143,0.857142857,0.75,0.428571429,0.714285714,0, , , , , , , , , , , , , , , , , , , , , , , , , 
1403,1,17,3,5,3,3,0,1,6,0,0,1,0,2,1,3,1,3,4,3,2,5,3,2,3,3,1,5,1,3,5,2,1,4,5,1,3,4,5,2,1,1,1,1,1,5,0,0,0,0,1,0,1,1,2,1,4,2,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.714285714,0.875,0.428571429,0.285714286,1,2,2,1,2,1,2,3,2,3,3,1,1,1,2,2,3,3,3,15,14,8,37,0,0,0
1405,1,17,3,5,3,2,0,1,3,0,0,0,0,1,1,1,1,5,5,4,1,5,5,4,3,4,3,4,4,5,5,2,1,4,1,1,5,5,5,1,1,1,1,0,1,2,0,0,0,1,0,0,1,3,3,3,7,2,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.285714286,0.714285714,0.375,1,0.857142857,0, , , , , , , , , , , , , , , , , , , , , , , , , 
1406,0,16,3,5,5,5,0,1,8,1,2,2,0,3,3,5,4,4,3,2,5,5,2,3,4,3,2,5,5,4,5,5,3,5,5,3,5,5,4,1,0,0,1,1,1,4,0,0,0,0,1,0,0,1,1,1,6,3,90,1,250,0,1,2,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0.142857143,0.571428571,0.875,0.714285714,0.285714286,1,5,3,5,5,5,3,2,1,2,3,1,1,2,4,2,4,2,2,29,15,8,52,1,1,1
1406,1,17,3,5,3,3,0,1,7,0,0,1,0,1,1,3,5,3,4,2,1,5,3,2,2,2,4,5,3,2,5,1,1,4,3,1,5,5,5,4,0,0,2,1,1,10,0,0,1,0,1,1,1,2,3,2, ,1,10,1,500,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.142857143,0.571428571,0.75,0.285714286,0.142857143,1,4,4,5,3,1,1,4,3,1,1,1,1,1,2,5,5,1,3,23,19,4,46,1,1,0
1407,0,16,3,5,3,5,0,1,5,0,0,0,0,2,2,4,2,4,3,2,5,5,4,4,3,5,2,5,5,3,5,5,1,5,5,4,3,5,5,1,0,0,1,1,1,4,0,0,0,0,1,0,0,1,1,1,6,3,120, ,230,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0.285714286,0.714285714,0.875,0.428571429,0.428571429,1,4,1,1,2,1,3,4,2,1,3,1,3,2,4,3,4,2,5,24,14,8,46,1,1,0
1408,1,17,3,5,5,5,0,1,8,1,2,1,0,2,2,4,2,4,5,5,1,5,3,4,4,4,4,5,2,4,5,5,4,5,3,2,4,2,5,2,0,0,2,1,1,12,1,0,1,0,1,0,1,2,3,2,2,1,45,1,500,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.714285714,0.857142857,0.5,1,1,0,5,4,4,4,5,5,5,4,2,2,1,1,2,4,4,4,4,4,32,23,9,64,1,1,1
